image_path,model_name,patch_size,orig_class,orig_logit,pert_class,pert_logit_target,pert_logit_pred,attack_success,patch_pos_y,patch_pos_x,time_seconds
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,resnext50_32x4d,128,954,-0.6450,40,-6.8528,25.9266,True,56,28,5.43
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,resnext50_32x4d,64,954,-0.6450,114,-6.3679,32.5946,True,88,56,5.43
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,resnext50_32x4d,32,954,-0.6450,942,-5.2452,15.5869,True,110,70,5.31
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,resnext50_32x4d,16,954,-0.6450,602,-2.1857,0.6116,True,112,81,5.44
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,resnext50_32x4d,8,954,-0.6450,954,-1.3264,-1.3264,False,126,56,5.44
/kaggle/input/imagenet1kvalid/00954/723748249067867.jpg,resnext50_32x4d,4,954,-0.6450,954,-0.8022,-0.8022,False,126,58,5.44
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,resnext50_32x4d,128,271,-3.9694,293,-6.6192,38.0471,True,24,62,5.43
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,resnext50_32x4d,64,271,-3.9694,298,-6.4831,23.0322,True,49,108,5.29
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,resnext50_32x4d,32,271,-3.9694,331,-5.7893,2.4787,True,71,120,5.44
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,resnext50_32x4d,16,271,-3.9694,331,-5.2353,-2.5656,True,86,128,5.44
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,resnext50_32x4d,8,271,-3.9694,331,-4.6460,-3.8240,True,92,134,5.43
/kaggle/input/imagenet1kvalid/00299/962420626893094.jpg,resnext50_32x4d,4,271,-3.9694,331,-4.3921,-3.9865,True,96,135,5.43
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,resnext50_32x4d,128,482,0.3457,848,-3.4515,11.1979,True,56,48,5.28
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,resnext50_32x4d,64,482,0.3457,848,-3.7594,6.6945,True,92,78,5.42
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,resnext50_32x4d,32,482,0.3457,485,-4.0191,11.1150,True,96,78,5.43
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,resnext50_32x4d,16,482,0.3457,848,-1.7457,1.1971,True,146,106,5.44
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,resnext50_32x4d,8,482,0.3457,848,-0.1780,0.2548,True,149,108,5.43
/kaggle/input/imagenet1kvalid/00482/574525580640582.jpg,resnext50_32x4d,4,482,0.3457,482,0.2461,0.2461,False,152,112,5.31
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,resnext50_32x4d,128,657,2.8353,744,-1.6989,8.8353,True,44,96,5.43
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,resnext50_32x4d,64,657,2.8353,744,-1.9898,7.7061,True,38,160,5.44
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,resnext50_32x4d,32,657,2.8353,744,-0.6075,5.6350,True,62,192,5.44
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,resnext50_32x4d,16,657,2.8353,744,-0.0819,1.9277,True,62,207,5.43
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,resnext50_32x4d,8,657,2.8353,657,2.4286,2.4286,False,68,214,5.30
/kaggle/input/imagenet1kvalid/00657/489829163582039.jpg,resnext50_32x4d,4,657,2.8353,657,2.7602,2.7602,False,72,217,5.44
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,resnext50_32x4d,128,179,0.1403,245,-6.5377,24.4468,True,26,50,5.43
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,resnext50_32x4d,64,179,0.1403,245,-6.5114,13.6154,True,45,84,5.44
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,resnext50_32x4d,32,179,0.1403,245,-5.0259,7.2065,True,44,93,5.30
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,resnext50_32x4d,16,179,0.1403,245,-4.7197,2.6323,True,96,110,5.44
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,resnext50_32x4d,8,179,0.1403,245,-1.8239,0.4474,True,44,108,5.44
/kaggle/input/imagenet1kvalid/00245/710385883118158.jpg,resnext50_32x4d,4,179,0.1403,179,-0.3687,-0.3687,False,47,110,5.45
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,resnext50_32x4d,128,141,13.1084,912,-6.7505,30.8199,True,80,80,5.44
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,resnext50_32x4d,64,141,13.1084,912,-6.0000,19.9088,True,104,122,5.42
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,resnext50_32x4d,32,141,13.1084,912,-5.7689,8.5026,True,118,142,5.30
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,resnext50_32x4d,16,141,13.1084,88,-4.4884,7.0320,True,108,130,5.44
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,resnext50_32x4d,8,141,13.1084,141,8.8244,8.8244,False,142,158,5.44
/kaggle/input/imagenet1kvalid/00141/998646369625436.jpg,resnext50_32x4d,4,141,13.1084,141,12.0294,12.0294,False,144,160,5.45
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,resnext50_32x4d,128,773,7.1877,804,-4.6269,31.9836,True,0,94,5.30
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,resnext50_32x4d,64,773,7.1877,883,-3.4341,16.4595,True,23,123,5.44
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,resnext50_32x4d,32,773,7.1877,883,-1.2796,4.6388,True,36,128,5.44
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,resnext50_32x4d,16,773,7.1877,804,-0.9542,1.7695,True,40,138,5.44
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,resnext50_32x4d,8,773,7.1877,773,3.1510,3.1510,False,46,140,5.44
/kaggle/input/imagenet1kvalid/00773/170656848238298.jpg,resnext50_32x4d,4,773,7.1877,773,6.8876,6.8876,False,174,28,5.31
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,resnext50_32x4d,128,319,-0.5519,320,-6.4739,36.4861,True,52,0,5.44
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,resnext50_32x4d,64,319,-0.5519,320,-5.8533,21.2586,True,106,46,5.44
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,resnext50_32x4d,32,319,-0.5519,320,-5.0293,10.3283,True,138,46,5.44
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,resnext50_32x4d,16,319,-0.5519,320,-3.1435,5.4769,True,150,54,5.43
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,resnext50_32x4d,8,319,-0.5519,320,-1.5602,1.2522,True,156,60,5.31
/kaggle/input/imagenet1kvalid/00319/710500523676761.jpg,resnext50_32x4d,4,319,-0.5519,320,-0.7336,-0.4426,True,128,0,5.45
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,resnext50_32x4d,128,101,0.7786,386,-6.2765,27.1094,True,40,66,5.43
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,resnext50_32x4d,64,101,0.7786,385,-5.7121,27.5179,True,88,101,5.43
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,resnext50_32x4d,32,101,0.7786,385,-6.0291,13.7386,True,94,102,5.43
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,resnext50_32x4d,16,101,0.7786,385,-4.2658,4.9210,True,92,105,5.29
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,resnext50_32x4d,8,101,0.7786,386,-1.0388,0.2847,True,97,107,5.44
/kaggle/input/imagenet1kvalid/00101/4674350869845008.jpg,resnext50_32x4d,4,101,0.7786,101,-0.3475,-0.3475,False,99,111,5.44
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,resnext50_32x4d,128,557,2.6697,645,-6.5465,25.1085,True,0,0,5.43
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,resnext50_32x4d,64,557,2.6697,723,-4.4725,29.1649,True,0,20,5.43
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,resnext50_32x4d,32,557,2.6697,919,-5.1442,5.0415,True,30,38,5.30
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,resnext50_32x4d,16,557,2.6697,557,-0.2705,-0.2705,False,46,50,5.44
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,resnext50_32x4d,8,557,2.6697,557,2.0706,2.0706,False,0,62,5.44
/kaggle/input/imagenet1kvalid/00733/789300380408484.jpg,resnext50_32x4d,4,557,2.6697,557,2.5421,2.5421,False,0,69,5.44
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,resnext50_32x4d,128,335,7.2531,331,-7.0725,58.2859,True,0,44,5.44
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,resnext50_32x4d,64,335,7.2531,104,-4.7122,33.8313,True,0,88,5.29
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,resnext50_32x4d,32,335,7.2531,104,-3.4121,19.7509,True,18,105,5.44
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,resnext50_32x4d,16,335,7.2531,104,-0.9969,7.3127,True,16,104,5.44
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,resnext50_32x4d,8,335,7.2531,335,4.3220,4.3220,False,18,108,5.44
/kaggle/input/imagenet1kvalid/00335/380290780593429.jpg,resnext50_32x4d,4,335,7.2531,335,6.1997,6.1997,False,19,110,5.45
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,resnext50_32x4d,128,710,-0.0509,786,-6.9583,67.4219,True,0,36,5.29
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,resnext50_32x4d,64,710,-0.0509,831,-6.8627,20.0841,True,38,57,5.44
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,resnext50_32x4d,32,710,-0.0509,859,-5.6752,28.3598,True,41,69,5.44
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,resnext50_32x4d,16,710,-0.0509,859,-4.0426,6.2338,True,54,86,5.44
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,resnext50_32x4d,8,710,-0.0509,710,-0.4737,-0.4737,False,0,0,5.43
/kaggle/input/imagenet1kvalid/00710/849108169862513.jpg,resnext50_32x4d,4,710,-0.0509,710,-0.0623,-0.0623,False,0,0,5.30
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,resnext50_32x4d,128,391,-1.5943,395,-6.2943,53.9548,True,0,60,5.43
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,resnext50_32x4d,64,391,-1.5943,671,-6.0950,27.6477,True,46,113,5.44
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,resnext50_32x4d,32,391,-1.5943,880,-6.6048,22.0885,True,56,146,5.44
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,resnext50_32x4d,16,391,-1.5943,880,-6.2734,14.4764,True,76,160,5.43
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,resnext50_32x4d,8,391,-1.5943,880,-4.3782,2.9689,True,77,161,5.30
/kaggle/input/imagenet1kvalid/00390/300288696096728.jpg,resnext50_32x4d,4,391,-1.5943,880,-4.0103,-0.0573,True,95,161,5.44
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,resnext50_32x4d,128,812,2.5031,10,-5.9261,49.8546,True,42,44,5.42
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,resnext50_32x4d,64,812,2.5031,94,-7.1558,50.3471,True,63,74,5.42
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,resnext50_32x4d,32,812,2.5031,144,-5.2136,17.9358,True,64,84,5.43
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,resnext50_32x4d,16,812,2.5031,404,-4.6886,7.3888,True,62,90,5.29
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,resnext50_32x4d,8,812,2.5031,81,-4.7195,-0.1305,True,61,96,5.43
/kaggle/input/imagenet1kvalid/00812/840819941710541.jpg,resnext50_32x4d,4,812,2.5031,812,1.5706,1.5706,False,0,0,5.43
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,resnext50_32x4d,128,653,8.5140,849,-5.0380,30.4198,True,0,40,5.42
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,resnext50_32x4d,64,653,8.5140,505,-2.5586,7.2177,True,0,94,5.42
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,resnext50_32x4d,32,653,8.5140,653,0.3008,0.3008,False,0,120,5.29
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,resnext50_32x4d,16,653,8.5140,653,4.2946,4.2946,False,0,128,5.43
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,resnext50_32x4d,8,653,8.5140,653,6.5136,6.5136,False,0,126,5.43
/kaggle/input/imagenet1kvalid/00653/3821628299430266.jpg,resnext50_32x4d,4,653,8.5140,653,7.3196,7.3196,False,0,128,5.43
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,resnext50_32x4d,128,371,-1.8177,372,-7.6070,59.6266,True,22,62,5.42
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,resnext50_32x4d,64,371,-1.8177,380,-5.6276,15.3673,True,74,66,5.29
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,resnext50_32x4d,32,371,-1.8177,372,-6.0763,10.0585,True,102,94,5.43
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,resnext50_32x4d,16,371,-1.8177,380,-2.6504,1.6907,True,110,108,5.43
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,resnext50_32x4d,8,371,-1.8177,372,-3.5578,-1.1552,True,112,110,5.45
/kaggle/input/imagenet1kvalid/00372/598326916152774.jpg,resnext50_32x4d,4,371,-1.8177,371,-2.0095,-2.0095,False,132,107,5.44
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,resnext50_32x4d,128,755,9.0921,405,-6.7428,40.1610,True,32,37,5.29
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,resnext50_32x4d,64,755,9.0921,807,-4.5479,26.4801,True,90,16,5.44
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,resnext50_32x4d,32,755,9.0921,405,-0.0991,9.7432,True,104,36,5.45
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,resnext50_32x4d,16,755,9.0921,755,2.2039,2.2039,False,100,34,5.44
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,resnext50_32x4d,8,755,9.0921,755,4.2764,4.2764,False,104,37,5.44
/kaggle/input/imagenet1kvalid/00755/387231275921089.jpg,resnext50_32x4d,4,755,9.0921,755,6.9073,6.9073,False,104,40,5.31
/kaggle/input/imagenet1kvalid/00927/9033726834828455.jpg,resnext50_32x4d,128,927,15.2540,588,-1.9810,34.5668,True,78,62,5.43
/kaggle/input/imagenet1kvalid/00927/9033726834828455.jpg,resnext50_32x4d,64,927,15.2540,927,6.0973,6.0973,False,114,130,5.44
/kaggle/input/imagenet1kvalid/00927/9033726834828455.jpg,resnext50_32x4d,32,927,15.2540,927,7.9541,7.9541,False,122,146,5.45
/kaggle/input/imagenet1kvalid/00927/9033726834828455.jpg,resnext50_32x4d,16,927,15.2540,927,11.9480,11.9480,False,128,154,5.44
/kaggle/input/imagenet1kvalid/00927/9033726834828455.jpg,resnext50_32x4d,8,927,15.2540,927,14.5833,14.5833,False,130,157,5.34
/kaggle/input/imagenet1kvalid/00927/9033726834828455.jpg,resnext50_32x4d,4,927,15.2540,927,14.9611,14.9611,False,130,160,5.36
/kaggle/input/imagenet1kvalid/00587/3902107316924177.jpg,resnext50_32x4d,128,824,-3.6888,822,-7.9789,52.3709,True,22,58,5.43
/kaggle/input/imagenet1kvalid/00587/3902107316924177.jpg,resnext50_32x4d,64,824,-3.6888,822,-7.9215,17.1514,True,52,83,5.43
/kaggle/input/imagenet1kvalid/00587/3902107316924177.jpg,resnext50_32x4d,32,824,-3.6888,608,-5.7602,9.7624,True,56,84,5.44
/kaggle/input/imagenet1kvalid/00587/3902107316924177.jpg,resnext50_32x4d,16,824,-3.6888,524,-4.4092,-1.9711,True,0,0,5.43
/kaggle/input/imagenet1kvalid/00587/3902107316924177.jpg,resnext50_32x4d,8,824,-3.6888,428,-3.9800,-3.8769,True,0,0,5.30
/kaggle/input/imagenet1kvalid/00587/3902107316924177.jpg,resnext50_32x4d,4,824,-3.6888,824,-3.7528,-3.7528,False,0,0,5.44
/kaggle/input/imagenet1kvalid/00427/904016488676276.jpg,resnext50_32x4d,128,427,0.3717,493,-6.3007,26.1298,True,62,50,5.44
/kaggle/input/imagenet1kvalid/00427/904016488676276.jpg,resnext50_32x4d,64,427,0.3717,493,-5.6719,12.5484,True,84,76,5.44
/kaggle/input/imagenet1kvalid/00427/904016488676276.jpg,resnext50_32x4d,32,427,0.3717,493,-3.4166,6.0464,True,86,108,5.43
/kaggle/input/imagenet1kvalid/00427/904016488676276.jpg,resnext50_32x4d,16,427,0.3717,756,-0.1574,0.7014,True,94,123,5.31
/kaggle/input/imagenet1kvalid/00427/904016488676276.jpg,resnext50_32x4d,8,427,0.3717,427,0.1292,0.1292,False,94,124,5.44
/kaggle/input/imagenet1kvalid/00427/904016488676276.jpg,resnext50_32x4d,4,427,0.3717,427,0.2648,0.2648,False,128,98,5.44
/kaggle/input/imagenet1kvalid/00193/9038117444872265.jpg,resnext50_32x4d,128,193,-0.5076,186,-6.5302,37.7112,True,12,20,5.44
/kaggle/input/imagenet1kvalid/00193/9038117444872265.jpg,resnext50_32x4d,64,193,-0.5076,185,-4.4501,12.8431,True,60,20,5.44
/kaggle/input/imagenet1kvalid/00193/9038117444872265.jpg,resnext50_32x4d,32,193,-0.5076,259,-5.6624,11.4894,True,60,112,5.43
/kaggle/input/imagenet1kvalid/00193/9038117444872265.jpg,resnext50_32x4d,16,193,-0.5076,185,-3.8318,3.5412,True,12,78,5.30
/kaggle/input/imagenet1kvalid/00193/9038117444872265.jpg,resnext50_32x4d,8,193,-0.5076,185,-1.2347,-0.1154,True,14,81,5.44
/kaggle/input/imagenet1kvalid/00193/9038117444872265.jpg,resnext50_32x4d,4,193,-0.5076,185,-0.5239,-0.4413,True,17,81,5.44
/kaggle/input/imagenet1kvalid/00406/5439071539888203.jpg,resnext50_32x4d,128,497,1.2562,406,-6.8211,25.9657,True,19,52,5.44
/kaggle/input/imagenet1kvalid/00406/5439071539888203.jpg,resnext50_32x4d,64,497,1.2562,406,-5.7737,13.1697,True,33,73,5.43
/kaggle/input/imagenet1kvalid/00406/5439071539888203.jpg,resnext50_32x4d,32,497,1.2562,406,-3.4583,3.5291,True,46,88,5.30
/kaggle/input/imagenet1kvalid/00406/5439071539888203.jpg,resnext50_32x4d,16,497,1.2562,406,-0.9123,-0.2982,True,54,92,5.44
/kaggle/input/imagenet1kvalid/00406/5439071539888203.jpg,resnext50_32x4d,8,497,1.2562,497,0.7196,0.7196,False,62,96,5.45
/kaggle/input/imagenet1kvalid/00406/5439071539888203.jpg,resnext50_32x4d,4,497,1.2562,497,0.9461,0.9461,False,66,79,5.44
/kaggle/input/imagenet1kvalid/00253/440610373300925.jpg,resnext50_32x4d,128,253,12.4427,158,-7.4777,39.1874,True,57,41,5.43
/kaggle/input/imagenet1kvalid/00253/440610373300925.jpg,resnext50_32x4d,64,253,12.4427,158,-7.0448,33.8517,True,74,60,5.43
/kaggle/input/imagenet1kvalid/00253/440610373300925.jpg,resnext50_32x4d,32,253,12.4427,158,-6.2691,16.4968,True,94,86,5.30
/kaggle/input/imagenet1kvalid/00253/440610373300925.jpg,resnext50_32x4d,16,253,12.4427,264,0.7985,4.7011,True,110,98,5.44
/kaggle/input/imagenet1kvalid/00253/440610373300925.jpg,resnext50_32x4d,8,253,12.4427,253,9.4333,9.4333,False,115,101,5.44
/kaggle/input/imagenet1kvalid/00253/440610373300925.jpg,resnext50_32x4d,4,253,12.4427,253,11.8058,11.8058,False,113,110,5.44
/kaggle/input/imagenet1kvalid/00245/506634680404145.jpg,resnext50_32x4d,128,245,6.2372,151,-6.7508,30.1689,True,38,0,5.43
/kaggle/input/imagenet1kvalid/00245/506634680404145.jpg,resnext50_32x4d,64,245,6.2372,195,-6.6666,11.2372,True,79,0,5.29
/kaggle/input/imagenet1kvalid/00245/506634680404145.jpg,resnext50_32x4d,32,245,6.2372,237,-7.1750,10.4475,True,92,28,5.44
/kaggle/input/imagenet1kvalid/00245/506634680404145.jpg,resnext50_32x4d,16,245,6.2372,262,-2.0128,0.4176,True,101,37,5.44
/kaggle/input/imagenet1kvalid/00245/506634680404145.jpg,resnext50_32x4d,8,245,6.2372,245,3.4413,3.4413,False,101,43,5.43
/kaggle/input/imagenet1kvalid/00245/506634680404145.jpg,resnext50_32x4d,4,245,6.2372,245,5.3688,5.3688,False,101,46,5.43
/kaggle/input/imagenet1kvalid/00667/541761116348536.jpg,resnext50_32x4d,128,667,-0.1432,831,-6.9072,29.2158,True,0,64,5.28
/kaggle/input/imagenet1kvalid/00667/541761116348536.jpg,resnext50_32x4d,64,667,-0.1432,831,-6.4176,15.8767,True,0,110,5.42
/kaggle/input/imagenet1kvalid/00667/541761116348536.jpg,resnext50_32x4d,32,667,-0.1432,732,-5.3481,9.8364,True,23,136,5.44
/kaggle/input/imagenet1kvalid/00667/541761116348536.jpg,resnext50_32x4d,16,667,-0.1432,831,-4.5828,0.9460,True,23,152,5.44
/kaggle/input/imagenet1kvalid/00667/541761116348536.jpg,resnext50_32x4d,8,667,-0.1432,831,-1.0699,-0.2489,True,26,160,5.44
/kaggle/input/imagenet1kvalid/00667/541761116348536.jpg,resnext50_32x4d,4,667,-0.1432,831,-0.5497,-0.3799,True,26,164,5.44
/kaggle/input/imagenet1kvalid/00807/070885935167304.jpg,resnext50_32x4d,128,807,21.9958,724,-6.6977,33.4400,True,40,45,5.30
/kaggle/input/imagenet1kvalid/00807/070885935167304.jpg,resnext50_32x4d,64,807,21.9958,724,-6.4705,27.0625,True,72,78,5.43
/kaggle/input/imagenet1kvalid/00807/070885935167304.jpg,resnext50_32x4d,32,807,21.9958,557,-4.5172,11.0194,True,79,92,5.44
/kaggle/input/imagenet1kvalid/00807/070885935167304.jpg,resnext50_32x4d,16,807,21.9958,807,18.9830,18.9830,False,0,0,5.44
/kaggle/input/imagenet1kvalid/00807/070885935167304.jpg,resnext50_32x4d,8,807,21.9958,807,20.9371,20.9371,False,0,0,5.43
/kaggle/input/imagenet1kvalid/00807/070885935167304.jpg,resnext50_32x4d,4,807,21.9958,807,19.3340,19.3340,False,0,0,5.30
/kaggle/input/imagenet1kvalid/00898/891558962479244.jpg,resnext50_32x4d,128,784,-3.7418,737,-6.7078,38.5436,True,96,46,5.44
/kaggle/input/imagenet1kvalid/00898/891558962479244.jpg,resnext50_32x4d,64,784,-3.7418,304,-6.9947,29.5123,True,160,84,5.43
/kaggle/input/imagenet1kvalid/00898/891558962479244.jpg,resnext50_32x4d,32,784,-3.7418,737,-6.6911,12.1729,True,148,93,5.44
/kaggle/input/imagenet1kvalid/00898/891558962479244.jpg,resnext50_32x4d,16,784,-3.7418,119,-6.2965,2.3514,True,150,93,5.43
/kaggle/input/imagenet1kvalid/00898/891558962479244.jpg,resnext50_32x4d,8,784,-3.7418,119,-5.0155,-2.7863,True,152,94,5.30
/kaggle/input/imagenet1kvalid/00898/891558962479244.jpg,resnext50_32x4d,4,784,-3.7418,784,-3.7636,-3.7636,False,0,0,5.45
/kaggle/input/imagenet1kvalid/00597/18883077536561.jpg,resnext50_32x4d,128,597,0.9881,464,-5.1281,33.6841,True,34,32,5.43
/kaggle/input/imagenet1kvalid/00597/18883077536561.jpg,resnext50_32x4d,64,597,0.9881,464,-5.0086,20.5663,True,82,79,5.44
/kaggle/input/imagenet1kvalid/00597/18883077536561.jpg,resnext50_32x4d,32,597,0.9881,464,-4.9555,10.5171,True,96,81,5.44
/kaggle/input/imagenet1kvalid/00597/18883077536561.jpg,resnext50_32x4d,16,597,0.9881,464,-4.5002,5.5936,True,94,84,5.30
/kaggle/input/imagenet1kvalid/00597/18883077536561.jpg,resnext50_32x4d,8,597,0.9881,464,-1.2157,1.2263,True,126,92,5.42
/kaggle/input/imagenet1kvalid/00597/18883077536561.jpg,resnext50_32x4d,4,597,0.9881,597,0.7573,0.7573,False,63,96,5.45
/kaggle/input/imagenet1kvalid/00592/1230584405243724.jpg,resnext50_32x4d,128,592,20.7582,754,-5.9506,25.7861,True,44,72,5.43
/kaggle/input/imagenet1kvalid/00592/1230584405243724.jpg,resnext50_32x4d,64,592,20.7582,922,-1.4576,9.8811,True,82,112,5.44
/kaggle/input/imagenet1kvalid/00592/1230584405243724.jpg,resnext50_32x4d,32,592,20.7582,592,7.1089,7.1089,False,71,131,5.43
/kaggle/input/imagenet1kvalid/00592/1230584405243724.jpg,resnext50_32x4d,16,592,20.7582,592,10.5611,10.5611,False,78,144,5.30
/kaggle/input/imagenet1kvalid/00592/1230584405243724.jpg,resnext50_32x4d,8,592,20.7582,592,17.7354,17.7354,False,138,140,5.44
/kaggle/input/imagenet1kvalid/00592/1230584405243724.jpg,resnext50_32x4d,4,592,20.7582,592,19.3901,19.3901,False,142,141,5.45
/kaggle/input/imagenet1kvalid/00366/90130485045422.jpg,resnext50_32x4d,128,366,5.3182,372,-6.7310,36.9604,True,44,60,5.43
/kaggle/input/imagenet1kvalid/00366/90130485045422.jpg,resnext50_32x4d,64,366,5.3182,380,-5.6747,15.4930,True,52,99,5.44
/kaggle/input/imagenet1kvalid/00366/90130485045422.jpg,resnext50_32x4d,32,366,5.3182,373,-5.5875,14.7650,True,66,125,5.30
/kaggle/input/imagenet1kvalid/00366/90130485045422.jpg,resnext50_32x4d,16,366,5.3182,373,-3.2365,6.9722,True,80,142,5.44
/kaggle/input/imagenet1kvalid/00366/90130485045422.jpg,resnext50_32x4d,8,366,5.3182,366,2.5433,2.5433,False,81,148,5.44
/kaggle/input/imagenet1kvalid/00366/90130485045422.jpg,resnext50_32x4d,4,366,5.3182,366,4.2916,4.2916,False,81,151,5.44
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnext50_32x4d,128,179,0.0915,180,-7.0779,33.1849,True,96,30,5.43
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnext50_32x4d,64,179,0.0915,242,-7.3892,22.0375,True,120,79,5.44
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnext50_32x4d,32,179,0.0915,242,-6.3650,7.5513,True,118,84,5.31
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnext50_32x4d,16,179,0.0915,242,-4.1789,1.2234,True,130,84,5.44
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnext50_32x4d,8,179,0.0915,179,-1.8838,-1.8838,False,131,89,5.44
/kaggle/input/imagenet1kvalid/00179/236082286982289.jpg,resnext50_32x4d,4,179,0.0915,179,-0.2647,-0.2647,False,154,137,5.44
/kaggle/input/imagenet1kvalid/00820/764372532112867.jpg,resnext50_32x4d,128,820,8.3431,562,-5.5694,43.9389,True,76,48,5.43
/kaggle/input/imagenet1kvalid/00820/764372532112867.jpg,resnext50_32x4d,64,820,8.3431,980,-3.9833,13.3180,True,104,96,5.29
/kaggle/input/imagenet1kvalid/00820/764372532112867.jpg,resnext50_32x4d,32,820,8.3431,705,1.0199,2.1827,True,104,114,5.44
